BodyLength,Wingspan,Weight,PlumageColorHead,PlumageColorBack,PlumageColorBelly,PlumageColorWings,PlumageColorTail,BeakLength,BeakWidth,BeakShape,BeakColor,LegLength,LegColor,FootType,EyeColor,DietType,FeedingBehavior,PreferredHabitat,GeographicalRange,MigratoryBehavior,BreedingSeason,NestType,ClutchSize,EggColor,IncubationPeriod,FledglingPeriod,SocialBehavior,FlightPattern,VocalizationType,SoundFrequency,TypicalActivityPeriod,Predators,Lifespan,SexualDimorphism,MoltFrequency,TarsusLength,WingShape,TailShape,ConservationStatus,TerritorialBehavior,MigrationDistance,ForagingHeight,WaterDependency,TemperaturePreference,ColorVision,NocturnalVision,HearingAcuity,OlfactoryAcuity,TouchSensitivity,PollinationRole,SeedDispersalRole,InterspecificInteraction,IntraspecificInteraction,LearningAbility,ToolUse,ParentalCareLevel,BathingBehavior,GroomingBehavior,FlightSpeed,SpeciesClass
2.425,1.144,3.516,2.74,6.191,4.843,3.09,5.557,0.284,4.325,6.144,2.385,1.956,8.904,2.539,6.831,2.067,9.848,7.923,1.251,1.121,4.094,2.237,8.031,7.597,8.418,9.074,5.565,7.024,4.742,4.519,9.842,6.903,8.682,0.879,9.128,3.925,3.701,0.997,9.721,2.383,4.175,0.613,2.817,5.713,Yes,No,2.602,9.534,7.553,7.394,9.043,4.667,9.73,7.19,0.482,0.998,7.713,0.834,0.834,4
9.508,3.872,5.84,9.17,0.726,3.516,0.928,4.223,3.53,0.558,1.976,7.737,3.485,3.153,1.499,4.023,5.826,6.033,6.634,3.262,9.68,1.617,3.488,1.308,4.018,7.61,7.248,2.006,6.089,5.301,2.825,2.57,5.862,3.352,5.826,0.689,3.517,6.545,4.455,2.883,8.869,0.662,5.721,5.514,0.287,No,Yes,8.962,5.266,6.383,0.631,4.381,1.629,3.989,6.394,6.013,5.801,6.49,0.794,0.189,0
3.212,7.923,3.026,2.202,5.309,4.872,3.278,6.361,9.463,2.742,8.078,2.649,0.61,9.103,8.252,0.865,6.926,7.066,1.226,3.633,2.521,3.978,4.726,5.945,0.077,6.96,5.886,5.917,4.659,0.543,7.133,5.217,3.515,3.878,9.24,5.858,5.15,0.66,8.035,5.949,3.869,0.411,7.466,7.787,8.218,Yes,Yes,5.464,0.787,6.254,2.494,0.374,0.612,2.656,7.542,7.298,5.127,2.955,1.0,0.933,1
4.957,9.274,4.451,0.22,2.382,1.017,1.072,3.239,9.206,8.2,8.224,7.547,6.873,4.035,1.978,3.217,5.148,0.691,5.018,6.332,5.427,1.317,0.52,1.637,9.606,3.382,6.943,7.992,6.661,6.664,1.152,1.706,3.606,5.01,0.896,5.82,9.7,5.275,5.692,3.643,9.445,3.711,4.527,3.71,3.09,No,Yes,6.724,9.645,8.15,7.878,9.671,8.601,1.886,3.921,5.887,1.262,0.409,6.61,4.15,0
0.355,5.722,2.448,2.733,2.656,6.142,2.712,9.198,0.65,4.149,6.386,1.721,5.738,3.837,7.94,6.363,7.381,0.457,7.438,7.134,1.293,9.758,4.154,6.979,6.203,3.22,5.798,1.987,3.488,8.953,5.97,0.812,3.037,2.275,0.614,6.679,3.07,0.89,3.206,0.184,9.093,5.264,8.32,9.888,6.524,No,Yes,2.382,9.904,4.426,0.787,2.848,3.5,4.975,6.851,8.415,6.645,5.503,1.642,7.977,4
0.451,2.533,0.086,9.611,7.736,6.76,1.269,3.363,8.946,8.069,5.271,0.229,8.362,6.033,9.001,8.385,2.023,7.547,5.876,7.211,3.458,6.276,8.359,3.523,9.426,7.079,7.757,9.469,2.726,9.709,7.893,9.173,5.856,3.975,0.464,6.347,5.057,5.818,9.032,4.972,4.08,2.084,9.55,1.79,7.259,No,Yes,9.167,1.288,8.838,8.052,0.055,1.549,9.362,7.931,7.86,4.064,8.597,2.298,8.588,1
1.637,6.006,9.687,7.029,0.714,7.252,1.183,3.376,1.235,9.338,1.717,7.948,0.322,8.46,2.982,7.091,8.047,8.351,7.012,6.475,5.069,9.7,1.659,1.019,2.936,0.16,7.559,3.043,7.799,8.735,0.378,4.837,3.406,7.855,2.402,4.506,0.95,5.769,9.534,8.872,1.525,4.871,7.348,2.248,7.544,No,Yes,8.729,8.682,1.423,1.596,0.476,3.222,0.701,2.586,5.39,1.956,8.393,3.485,6.761,2
0.042,3.22,3.914,5.912,7.421,6.762,8.806,8.21,3.223,7.197,4.689,8.257,6.201,3.272,6.486,4.327,7.239,4.034,6.009,5.392,7.499,4.608,1.32,1.302,3.919,5.265,8.561,0.603,1.389,4.442,2.373,9.864,4.739,9.892,7.081,4.674,8.694,9.065,5.335,2.117,5.38,6.593,0.379,3.618,3.348,No,Yes,7.455,9.057,5.722,1.315,6.194,6.496,2.99,3.038,2.706,0.769,5.02,9.064,5.509,3
7.3,5.117,0.105,6.584,8.327,9.64,3.941,7.855,7.288,1.022,3.985,1.373,5.798,5.276,2.939,0.98,3.207,4.117,1.936,4.317,3.741,0.037,5.26,3.291,8.583,7.156,9.762,9.002,4.061,7.625,9.788,7.928,8.699,6.805,4.167,2.362,0.526,5.625,1.168,4.236,3.58,3.496,3.475,0.788,3.496,No,Yes,3.128,2.833,0.736,0.322,0.474,2.97,8.877,7.102,6.185,1.328,0.823,9.488,3.688,3
8.751,3.674,8.752,3.231,6.959,6.728,9.894,0.317,9.432,1.175,2.06,1.839,0.058,2.017,8.212,8.661,7.497,8.823,8.227,3.008,5.663,5.499,5.269,0.118,7.831,0.915,9.967,2.982,0.939,9.254,8.895,5.203,3.614,6.554,6.859,9.151,6.018,9.004,0.988,9.223,1.237,3.307,2.605,0.142,1.172,No,Yes,7.631,9.517,5.973,0.419,5.155,8.154,7.662,1.019,5.03,0.727,9.54,2.27,3.194,0
5.181,7.891,3.238,9.814,0.856,0.273,9.755,0.363,8.88,9.465,2.397,1.253,3.189,7.268,8.285,2.698,4.295,9.351,9.504,5.972,5.335,8.099,6.948,9.519,8.748,9.385,7.532,0.553,5.53,8.275,5.058,6.55,5.341,8.891,8.148,2.914,1.565,2.393,8.38,6.866,3.245,3.491,7.536,9.84,2.788,Yes,Yes,7.612,6.595,0.524,7.206,7.866,3.963,4.758,5.453,6.179,5.689,9.395,7.438,4.785,0
7.669,8.201,0.173,0.585,7.969,0.316,0.78,7.292,0.828,6.917,1.727,1.988,5.963,1.089,7.834,0.359,2.325,2.452,5.822,8.075,9.559,8.306,0.561,8.155,1.506,7.502,7.397,6.071,2.154,2.683,9.238,8.409,2.962,6.878,8.327,4.965,3.138,8.645,3.872,2.707,4.016,5.317,4.999,5.491,6.59,No,No,0.04,1.642,8.799,5.197,3.185,1.825,8.364,1.123,3.142,0.704,5.319,6.356,0.759,0
7.176,6.517,6.974,2.768,0.813,6.729,5.872,5.217,7.527,3.995,8.802,1.516,1.535,8.139,0.935,3.186,6.279,6.546,9.654,7.582,4.326,7.837,9.764,8.82,4.229,5.566,3.511,1.729,9.243,5.545,5.704,2.732,5.191,5.438,0.627,4.572,4.239,0.864,2.552,2.418,9.597,9.93,9.666,1.78,3.853,No,No,9.743,4.751,5.934,3.436,6.805,7.542,9.967,2.717,2.131,2.6,6.826,6.5,5.552,0
3.573,2.222,5.739,5.48,4.302,1.902,0.904,2.566,5.59,9.856,2.339,0.828,4.637,9.215,3.656,2.027,3.947,1.736,6.682,4.505,3.537,1.837,7.942,1.415,4.109,8.175,4.129,8.206,3.7,6.514,4.278,3.898,4.224,5.118,2.307,8.396,3.608,3.334,1.813,6.713,7.161,4.64,6.967,2.492,7.603,No,No,9.46,9.624,7.628,1.732,5.75,4.741,3.143,4.999,3.025,4.631,9.996,7.219,6.132,3
1.406,1.212,4.318,3.447,4.469,6.79,4.66,3.42,1.833,4.716,7.532,8.293,3.292,8.553,3.592,2.282,4.07,3.365,5.944,2.774,9.67,7.285,2.678,2.312,9.621,4.914,0.202,8.269,8.942,2.872,3.437,7.325,0.563,9.473,9.849,3.6,8.596,8.99,8.202,9.647,7.988,6.831,8.325,7.218,1.71,No,Yes,1.105,7.989,6.892,1.02,2.857,1.348,5.024,7.788,5.538,3.395,8.45,3.303,8.401,0
4.11,0.53,0.342,3.216,3.266,7.87,9.649,4.215,3.517,0.038,5.073,6.889,0.893,7.837,6.498,6.332,0.281,0.305,6.443,6.629,2.871,5.79,0.118,9.798,1.777,9.614,0.642,4.095,0.152,2.859,2.469,4.469,3.109,2.038,7.909,3.24,4.007,7.283,2.849,6.325,2.549,4.859,1.713,2.815,1.827,No,No,1.014,1.91,0.99,0.613,9.716,6.978,8.269,9.205,2.634,6.057,4.45,8.889,2.108,3
7.073,2.76,6.118,9.331,8.189,0.159,1.533,8.939,5.649,2.754,6.649,3.812,0.41,0.253,8.937,1.647,3.657,6.493,1.885,5.305,0.102,1.254,4.373,6.749,8.955,2.179,8.383,1.916,0.587,0.842,0.421,4.15,1.394,5.23,3.529,4.374,4.878,7.204,4.523,0.385,5.527,6.217,5.679,3.371,3.716,No,No,6.977,0.22,1.125,9.894,1.245,5.987,2.467,2.81,3.311,3.923,1.435,1.177,0.514,4
4.003,2.257,0.834,9.566,3.731,1.775,7.803,1.849,6.388,2.788,5.468,3.719,9.335,4.858,9.856,7.993,3.145,9.327,6.529,0.446,8.968,1.533,7.609,6.667,7.997,9.796,3.072,2.875,2.047,9.145,9.804,3.218,9.864,9.498,5.493,6.122,7.276,2.925,3.034,3.619,6.294,0.799,6.765,6.497,8.688,No,Yes,9.968,0.591,0.057,0.44,4.264,5.533,1.636,0.875,5.494,8.764,4.556,0.022,7.891,2
7.044,7.237,1.763,1.262,5.305,0.998,3.213,5.172,2.038,4.942,4.656,8.548,3.139,8.937,2.824,4.192,3.741,8.093,2.874,7.453,6.811,0.072,6.349,8.422,0.664,9.736,2.544,6.62,8.473,7.571,0.531,5.454,1.176,6.617,9.932,9.741,8.979,3.152,0.651,7.464,4.834,4.575,4.851,2.688,1.801,Yes,No,3.977,3.958,2.521,8.654,2.755,1.7,4.749,4.006,8.367,4.511,2.359,4.389,9.369,0
4.398,6.166,7.502,0.286,5.345,9.215,5.18,9.125,0.95,3.495,3.077,6.991,7.201,6.316,8.293,7.178,4.222,2.083,2.089,5.895,0.747,8.059,7.837,7.209,1.963,9.022,7.425,5.999,6.727,2.512,6.993,0.251,0.91,2.696,0.009,2.857,1.291,2.911,4.909,2.266,9.81,3.493,2.018,7.525,9.115,Yes,No,3.233,0.725,8.088,8.806,7.162,1.435,0.908,6.23,4.211,5.858,4.467,8.637,5.72,3
0.96,8.409,3.455,2.643,1.164,7.493,0.734,3.294,5.324,5.748,2.746,0.911,7.626,0.012,9.205,0.494,6.898,6.436,3.823,6.844,3.922,1.221,1.701,0.133,4.761,1.669,0.418,3.3,3.57,2.205,9.042,0.498,3.436,7.314,8.71,3.467,7.104,6.124,9.202,8.184,3.023,0.474,1.208,9.071,2.099,No,Yes,1.494,7.643,5.158,1.818,9.403,4.411,7.931,0.928,5.47,9.646,8.287,5.715,9.685,4
8.581,0.253,2.444,0.626,2.641,4.578,3.433,6.908,6.953,0.995,1.703,1.183,3.482,3.166,0.458,8.75,0.904,0.413,2.673,3.266,7.711,1.259,4.457,9.574,5.392,8.697,1.016,8.412,3.781,7.11,4.777,5.949,2.353,7.738,7.808,8.181,1.958,2.951,8.683,3.999,6.714,5.737,4.927,7.491,5.912,Yes,Yes,3.696,5.941,8.661,1.695,2.751,3.172,4.962,3.416,8.066,4.053,3.379,4.433,2.544,3
7.002,9.182,7.759,0.772,7.262,4.441,4.284,9.759,7.246,0.256,9.185,1.112,5.71,0.6,9.039,8.808,3.852,8.069,9.095,0.765,7.181,8.697,3.889,0.975,2.992,6.949,8.852,9.24,2.857,3.674,4.568,6.946,4.134,0.976,7.221,4.683,9.559,5.817,7.311,5.461,3.876,6.22,9.158,4.793,6.401,No,Yes,7.949,9.125,2.298,0.427,6.9,8.916,6.913,5.807,2.366,7.882,7.476,7.443,4.935,2
4.821,7.869,1.908,8.504,9.952,8.562,8.115,7.142,8.838,4.619,5.554,5.951,9.208,3.637,9.388,7.738,7.549,1.463,4.293,9.347,3.829,4.675,0.748,4.408,7.259,6.988,8.388,9.884,4.119,1.304,4.634,6.85,9.401,6.299,8.311,1.402,7.852,5.592,4.469,8.045,9.313,1.009,4.273,9.953,2.729,No,No,5.352,4.894,6.024,2.38,4.695,1.965,7.156,3.286,5.01,3.892,5.214,6.956,5.784,3
7.431,3.665,8.492,6.43,7.015,2.653,1.393,8.206,6.867,8.371,3.077,7.393,6.237,8.861,2.925,8.168,7.698,1.447,5.676,4.16,2.775,7.211,1.993,7.12,1.296,0.089,4.24,5.305,9.563,1.81,5.552,0.12,2.203,9.641,6.719,2.448,9.293,4.453,0.522,7.682,3.264,8.262,2.38,9.44,5.651,Yes,No,4.644,9.028,6.969,5.448,8.577,4.205,8.103,9.465,5.826,9.251,1.955,1.899,3.382,3
8.39,8.833,6.477,7.271,8.229,9.585,7.669,2.232,6.512,1.515,5.366,9.006,6.421,2.643,1.192,4.59,6.013,5.764,2.875,5.236,4.634,2.117,1.207,4.234,2.613,8.76,2.886,3.536,3.883,3.949,8.489,7.704,1.1,2.57,3.436,3.375,6.495,0.126,6.986,0.62,7.08,6.437,4.717,2.317,3.44,Yes,No,0.658,6.526,9.38,7.262,3.653,4.94,9.448,8.311,1.711,0.359,0.91,6.139,1.603,2
0.933,1.12,7.7,1.992,8.52,3.526,4.42,7.568,3.343,4.444,9.33,2.049,2.084,0.995,0.205,9.512,0.401,2.247,3.641,9.093,5.745,6.224,2.075,6.313,4.444,9.848,6.942,6.156,4.241,9.972,2.687,2.344,4.426,0.487,2.636,4.456,4.683,7.068,7.845,9.425,0.209,8.628,2.267,0.969,4.997,No,No,6.323,7.048,8.223,2.54,3.175,8.182,9.826,1.212,6.619,4.125,3.866,5.994,3.477,3
0.356,5.981,7.961,1.276,2.978,5.851,9.447,2.272,0.37,3.235,0.503,3.56,7.838,2.752,8.956,8.695,5.364,7.371,1.207,4.191,8.681,0.781,1.78,3.097,4.78,4.378,3.121,4.229,8.949,4.185,2.032,3.726,2.696,3.751,5.481,9.465,7.934,5.392,9.228,0.082,9.987,1.952,3.561,5.214,2.867,No,Yes,0.185,6.71,2.303,4.593,6.077,9.565,5.833,5.365,8.47,5.349,7.776,5.057,9.115,2
5.312,5.501,9.399,8.149,3.012,1.209,8.485,0.347,8.657,2.463,2.486,4.302,0.664,4.777,2.065,2.112,4.802,7.48,4.88,7.081,1.028,9.747,9.023,2.137,0.626,9.208,9.671,7.721,4.153,0.177,0.217,5.253,4.626,1.826,8.899,4.556,6.538,0.969,1.105,0.048,9.819,6.071,4.023,1.269,2.85,Yes,No,9.685,5.343,8.503,4.986,4.986,8.647,6.119,4.359,3.398,6.241,2.631,2.379,1.606,2
2.228,6.168,1.115,4.028,7.044,9.227,9.882,5.167,1.227,9.597,7.925,8.986,6.003,9.508,7.167,6.57,2.997,9.027,4.957,7.079,2.191,3.066,7.907,5.08,2.551,3.659,5.177,2.865,1.601,9.611,9.256,8.074,9.922,3.039,5.214,7.562,4.317,8.861,2.207,1.157,8.266,2.101,5.567,4.814,1.888,Yes,No,2.407,4.249,5.367,8.592,3.077,8.943,4.415,0.889,4.902,3.237,9.02,6.744,9.236,3
8.497,7.307,1.718,6.835,5.867,9.21,7.4,9.998,6.19,4.439,6.053,9.881,6.244,9.007,6.018,7.869,1.305,7.306,4.946,9.469,5.832,1.717,4.611,5.327,7.404,5.07,0.591,4.94,7.307,5.245,6.209,0.383,4.18,4.29,9.937,1.039,7.048,0.078,7.179,7.752,5.753,2.148,1.686,5.377,1.535,No,Yes,2.447,1.946,2.51,9.581,0.208,5.202,7.178,5.642,4.59,5.736,9.893,5.238,3.031,5
7.209,3.406,8.168,7.175,0.44,2.5,4.055,5.087,6.46,1.289,3.703,5.31,8.729,3.251,4.253,1.527,0.708,6.826,4.551,5.758,6.233,6.499,0.074,7.755,5.711,4.155,4.553,7.976,4.294,0.16,5.269,8.41,0.147,4.205,1.954,2.695,5.452,2.551,1.683,4.128,7.157,3.504,0.227,9.281,3.179,No,No,0.91,2.529,9.886,0.391,8.802,0.821,0.903,1.95,5.837,7.354,3.707,0.208,2.904,1
9.879,5.32,1.565,7.788,7.643,2.302,7.805,1.838,7.84,9.57,4.198,7.533,7.544,6.129,6.748,2.625,6.845,1.741,2.862,9.776,5.306,5.853,5.28,0.709,4.176,3.489,6.64,8.029,1.397,0.191,5.907,6.356,5.597,0.381,9.001,9.106,1.109,7.668,5.488,5.855,6.43,5.913,4.822,5.052,1.737,Yes,No,7.634,5.837,4.588,6.267,4.275,0.039,4.621,1.272,2.032,5.004,3.374,2.128,9.475,5
5.733,8.658,5.01,2.44,6.833,0.771,5.682,8.57,4.781,2.61,5.158,1.945,6.892,0.43,8.648,9.974,6.905,4.758,8.076,0.288,9.411,3.038,0.425,5.812,6.816,5.927,2.182,6.885,5.545,2.752,1.346,7.451,3.279,2.309,0.019,7.368,8.379,1.784,9.263,2.444,4.36,8.836,1.562,7.274,0.723,No,Yes,6.281,4.758,7.033,3.075,7.736,1.927,8.471,6.163,0.689,4.352,1.091,0.702,0.594,5
5.308,4.351,7.612,5.481,0.606,7.841,4.011,1.898,7.924,2.591,0.809,1.921,3.841,7.089,3.549,3.682,7.983,9.543,5.519,7.65,4.866,5.686,5.415,7.199,3.459,8.121,6.951,9.907,8.001,3.266,8.725,3.289,5.818,9.943,7.42,0.579,2.623,1.789,0.642,3.758,6.874,9.84,3.103,2.216,0.475,Yes,No,5.428,7.259,1.184,0.056,6.517,6.939,9.829,2.988,0.934,1.182,1.046,7.187,4.586,0
6.221,9.007,3.446,7.297,6.324,0.674,5.44,8.092,5.303,8.151,5.221,9.42,8.285,2.406,7.558,4.89,5.203,4.278,3.524,7.606,8.029,2.59,5.266,1.892,5.132,0.848,1.041,6.773,0.576,6.824,4.82,4.61,6.974,3.951,6.844,1.708,1.686,2.089,5.338,5.916,8.323,0.021,7.628,3.302,9.916,No,Yes,7.543,5.956,5.28,4.494,0.367,4.66,7.296,1.259,0.993,5.429,5.674,3.675,0.558,2
2.399,8.641,8.546,3.157,4.497,6.405,2.608,6.646,6.969,9.87,6.177,1.831,8.689,7.663,8.753,7.827,8.751,8.506,0.615,6.457,8.187,7.777,3.539,6.621,1.095,5.573,1.77,3.061,5.613,3.329,1.279,8.789,2.378,9.075,9.404,4.789,6.933,4.87,9.446,4.375,9.094,5.339,6.946,1.439,6.395,No,Yes,2.506,0.73,0.357,2.15,7.537,8.117,1.154,0.55,9.696,2.965,4.383,5.994,8.382,1
6.467,9.364,4.871,0.096,6.446,9.703,4.154,7.952,7.989,2.581,9.906,6.842,9.458,3.15,6.837,3.79,7.339,3.81,0.392,6.613,5.709,7.065,5.19,2.774,9.979,1.641,1.381,0.355,5.773,2.342,7.69,5.656,6.909,2.518,3.815,3.683,4.467,4.546,8.05,6.649,6.846,7.489,6.44,1.099,8.816,No,Yes,7.688,7.674,0.595,1.342,2.046,3.367,2.899,2.374,6.126,4.202,7.767,6.94,1.226,1
3.987,8.422,1.773,3.019,3.129,5.301,1.522,4.647,9.412,9.412,7.968,2.276,2.258,3.293,4.515,3.333,5.707,3.388,3.299,7.444,8.313,1.578,1.366,7.074,2.459,4.92,4.777,6.254,4.137,2.583,8.034,7.981,7.156,0.047,5.927,6.48,5.769,4.529,4.84,9.22,8.826,4.808,4.97,4.542,7.942,Yes,Yes,7.061,6.122,5.028,5.761,9.291,4.695,1.694,7.244,0.216,1.744,3.373,0.882,2.652,0
1.161,3.216,4.647,2.723,7.058,4.857,6.301,4.913,2.782,4.8,8.147,4.418,0.987,0.835,5.987,1.697,6.706,2.656,5.259,0.944,8.273,7.983,4.061,8.03,6.399,8.505,4.729,2.494,6.785,1.584,1.684,9.249,6.656,3.298,1.804,1.641,6.19,7.229,3.646,6.548,8.321,5.151,8.127,3.917,4.782,No,Yes,8.705,8.205,5.827,6.491,0.655,5.828,7.645,8.227,1.305,1.621,9.49,0.662,0.794,4
4.686,6.449,4.026,9.249,1.3,8.224,1.098,5.548,1.155,4.517,9.124,9.472,7.845,5.739,4.77,3.059,1.52,3.481,5.21,4.05,2.319,6.558,9.193,4.295,0.919,6.728,5.436,1.047,9.863,3.675,3.306,2.297,7.335,7.403,8.165,2.675,7.305,1.374,1.035,0.98,2.601,0.726,9.816,2.728,0.119,Yes,Yes,6.89,2.881,4.798,5.636,5.398,3.705,6.199,0.09,3.554,2.625,4.084,8.425,2.873,3
7.458,8.64,2.596,4.939,0.176,8.283,7.292,0.688,8.536,5.523,2.686,0.1,9.938,5.539,8.956,2.373,5.174,9.976,4.58,8.149,1.231,8.006,0.634,8.903,0.76,1.055,7.081,6.764,8.768,8.957,5.02,1.247,8.997,9.081,5.258,5.504,3.271,1.847,7.062,5.607,5.955,2.593,6.175,1.585,3.64,Yes,No,6.836,1.759,0.789,0.368,4.457,3.647,9.756,2.217,7.16,1.635,5.596,1.956,3.229,2
4.466,4.111,2.006,7.722,5.42,4.05,6.657,3.731,2.663,7.076,0.352,5.415,6.952,7.919,8.159,3.132,2.207,9.073,1.439,6.812,0.283,6.37,7.982,4.509,6.869,1.924,2.873,9.532,8.184,6.001,3.661,6.98,5.586,5.863,6.373,2.321,7.891,5.495,0.54,7.169,5.97,2.963,7.458,9.207,7.811,No,Yes,2.541,5.672,6.699,4.133,2.211,2.654,9.984,8.532,6.29,2.652,8.581,6.855,8.88,3
4.137,5.875,2.888,1.06,7.67,5.039,3.422,1.072,6.683,0.089,3.291,0.094,7.495,5.942,2.216,2.242,9.569,0.115,0.945,0.383,4.224,9.177,4.254,3.691,1.923,9.545,4.195,6.678,0.654,5.409,5.87,1.067,8.373,7.228,6.879,6.984,5.182,4.153,2.999,4.728,5.294,5.838,1.668,3.162,1.762,No,Yes,7.46,0.296,7.42,0.763,6.01,6.94,3.292,4.483,9.232,7.914,0.88,2.047,8.875,4
5.061,0.319,1.254,4.753,8.005,6.023,5.732,5.403,7.064,7.705,7.837,7.075,3.211,0.092,4.624,3.376,4.337,0.497,4.01,8.029,7.752,8.646,0.354,6.246,9.297,4.526,4.672,9.076,7.787,9.05,7.199,0.28,1.832,7.893,2.081,0.135,6.861,4.252,6.069,2.744,6.37,9.082,1.767,3.849,6.225,Yes,Yes,9.852,3.886,5.885,2.051,7.374,5.961,9.654,0.755,8.089,7.077,5.766,1.721,1.849,2
7.603,4.446,9.487,9.389,5.408,3.327,6.753,5.129,4.252,8.926,3.409,8.185,1.701,9.293,4.217,7.005,7.147,6.559,8.207,0.523,3.855,7.472,3.102,7.152,5.221,4.147,0.011,8.051,6.373,4.72,9.966,2.346,1.664,1.391,8.799,2.51,0.112,1.616,9.725,4.121,4.952,5.646,0.756,8.097,4.787,No,No,9.649,6.738,4.631,9.452,0.203,2.276,0.885,0.142,3.33,1.564,2.496,2.345,6.18,1
1.159,5.766,4.877,8.881,6.343,0.048,4.166,7.348,1.357,2.01,4.066,8.995,3.983,7.401,9.44,4.487,6.307,6.441,7.647,2.252,0.193,8.671,5.562,8.844,4.584,2.452,9.391,7.897,7.691,1.566,4.886,6.4,9.972,3.389,9.658,0.197,9.828,0.143,4.367,9.936,0.144,7.457,5.619,9.62,9.138,Yes,No,4.581,3.173,9.649,7.259,6.688,2.048,4.944,9.767,8.73,0.148,7.877,6.644,4.768,5
9.41,4.85,3.653,7.058,6.473,4.845,8.421,0.116,2.053,4.303,1.755,1.922,2.232,7.076,0.212,4.487,8.435,7.554,7.269,6.028,5.506,0.175,0.162,1.795,8.967,4.904,9.339,3.66,5.014,3.392,4.781,0.654,7.196,0.922,5.174,0.91,5.568,2.885,8.535,8.451,4.974,0.987,0.577,4.248,4.033,Yes,No,3.833,3.947,9.454,2.161,3.241,6.723,4.467,1.849,0.295,9.677,0.28,0.752,8.435,0
6.744,0.621,6.559,3.605,1.712,5.292,2.293,9.568,2.152,1.69,2.041,6.071,9.961,1.203,5.046,3.882,9.166,8.051,9.723,2.749,0.958,6.744,6.476,0.018,5.847,8.263,9.9,1.644,1.202,4.073,0.462,2.631,6.068,3.24,6.325,3.785,9.872,1.174,2.247,6.726,1.778,1.193,9.237,3.415,6.149,No,No,8.897,7.982,9.842,0.582,0.08,6.438,9.912,5.2,5.884,4.054,4.031,2.318,4.413,0
8.274,2.775,9.226,4.053,8.487,3.826,3.165,3.012,4.182,4.006,4.808,6.174,4.631,0.918,3.715,9.857,8.69,0.157,2.297,8.726,2.486,2.025,6.425,7.419,5.013,5.209,4.775,7.487,5.545,9.509,0.287,6.507,8.667,2.427,8.911,0.78,3.245,4.394,8.602,6.627,1.919,9.563,7.509,1.955,0.553,No,Yes,3.645,3.394,9.337,1.596,8.764,8.957,1.202,8.349,3.408,8.698,7.373,5.609,9.882,1
2.654,1.7,1.196,5.963,0.369,2.962,5.441,9.273,8.206,3.545,6.284,8.318,3.052,3.824,2.582,3.722,7.112,1.074,5.858,0.42,9.38,8.207,1.597,6.799,9.906,7.448,6.25,1.338,0.583,4.214,2.346,5.88,2.769,5.345,2.499,0.069,1.542,3.629,8.722,2.332,4.865,7.982,2.658,9.876,0.977,Yes,Yes,0.614,5.219,2.495,3.736,1.284,8.303,7.775,5.437,6.936,8.59,0.925,2.322,5.276,4
9.566,6.009,1.392,3.163,3.757,9.22,9.863,7.108,1.469,9.735,4.864,8.786,8.338,0.25,6.306,0.033,9.545,9.172,7.461,1.968,3.843,4.991,4.494,9.134,1.17,3.815,6.065,6.237,5.276,7.483,9.529,1.611,4.849,5.861,1.021,8.03,7.552,8.076,7.503,0.715,1.414,7.016,8.593,2.263,6.853,No,Yes,7.664,4.071,4.425,3.737,7.346,7.852,7.548,0.024,7.331,0.144,0.904,3.762,7.242,1
0.284,7.056,4.326,0.168,4.505,1.927,2.913,9.162,9.289,6.204,2.574,8.226,1.603,8.254,0.619,1.039,6.976,0.752,9.701,5.828,8.356,8.96,7.71,4.578,5.725,9.338,4.63,8.204,4.067,7.919,7.205,5.589,5.303,5.688,2.529,7.505,4.603,4.99,4.076,3.024,3.262,0.135,6.049,2.943,0.201,No,Yes,1.197,8.498,7.225,6.476,6.902,0.026,0.685,0.951,5.585,0.125,5.728,7.442,7.668,5
2.342,7.984,1.395,0.522,0.772,0.067,8.313,0.236,1.837,8.439,1.839,8.307,1.775,4.402,1.496,4.752,2.552,8.969,6.469,5.239,6.136,6.795,2.001,9.785,7.366,3.326,9.984,2.886,5.325,0.649,3.418,6.923,1.839,8.856,1.398,2.439,6.766,2.596,9.027,0.441,2.515,1.562,5.831,4.536,1.018,No,No,3.79,8.973,0.605,7.991,4.072,2.167,7.734,0.255,9.379,7.713,1.933,1.385,6.78,2
4.55,0.439,9.564,4.576,6.203,0.6,5.349,1.667,1.571,1.113,7.495,1.078,5.204,0.92,1.124,6.016,4.965,6.159,5.546,3.765,7.176,9.493,7.732,4.303,4.055,0.803,5.72,1.256,1.589,9.658,8.522,9.084,6.366,0.472,0.324,7.577,8.24,5.754,2.273,2.409,0.947,3.578,9.595,9.718,5.433,No,Yes,8.147,0.373,9.275,5.775,2.687,0.013,7.345,8.968,3.715,1.939,4.902,3.873,6.689,0
0.436,3.33,3.475,9.581,2.326,7.907,4.691,9.64,6.138,3.203,3.322,7.316,5.029,8.483,6.363,3.778,1.967,4.288,3.252,4.031,9.586,4.089,0.083,4.34,9.276,9.142,7.975,9.318,0.895,9.241,9.781,8.696,9.334,1.338,8.714,8.978,8.115,4.696,3.598,0.855,6.658,8.728,5.301,1.805,4.866,No,No,2.219,5.102,4.047,6.327,4.381,7.818,4.734,1.788,3.823,6.749,4.1,3.77,0.327,1
